File,Tempo,Chroma_mean,Chroma_var,SpectralCentroid_mean,SpectralCentroid_var,ZeroCrossingRate_mean,ZeroCrossingRate_var,OnsetStrength_mean,OnsetStrength_var,Harmonic_mean,Harmonic_var,Percussive_mean,Percussive_var,Tonnetz_mean,Tonnetz_var,RMS_mean,RMS_var,MFCC1_mean,MFCC2_mean,MFCC3_mean,MFCC4_mean,MFCC5_mean,MFCC6_mean,MFCC7_mean,MFCC8_mean,MFCC9_mean,MFCC10_mean,MFCC11_mean,MFCC12_mean,MFCC13_mean,MFCC1_variance,MFCC2_variance,MFCC3_variance,MFCC4_variance,MFCC5_variance,MFCC6_variance,MFCC7_variance,MFCC8_variance,MFCC9_variance,MFCC10_variance,MFCC11_variance,MFCC12_variance,MFCC13_variance,Label
Maysa - Meu Mundo Caiu.mp3,103.359375,0.26566854,0.089774966,2856.3364852364057,555066.0826338307,0.1436375462045806,0.005264514332538206,1.0967696,0.60784894,1.0593793e-06,0.020051576,-2.36256e-05,0.0033973926,-0.004340120522138618,0.007993324684580853,0.16331129,0.0040773363,-69.2868,71.6286,-1.8690584,7.459832,-11.912828,-1.6535513,-9.815306,-4.4192243,-4.7960835,1.6181104,-3.009472,-2.8667333,-5.5777884,4360.1855,815.4423,888.3879,233.5575,192.70782,121.895134,90.06242,89.258156,96.980225,116.1868,111.37424,151.56897,111.24219,Bossa-Nova
Astrud Gilberto - Berimbau.mp3,117.45383522727273,0.3195823,0.093165934,2475.9967421153274,541252.7867530793,0.1183580915394279,0.004089257180034217,1.1805954,1.1195618,-1.8712975e-06,0.009759045,7.340578e-06,0.001718255,-0.008317010961065614,0.004262089078677742,0.10840087,0.0037850423,-124.22548,95.63452,-5.526848,-8.149043,-13.232992,-5.154602,-14.439009,-5.699272,-9.417668,0.1889623,-2.59596,1.1681403,-8.077298,9367.831,654.02325,463.8683,134.15709,116.26396,65.514015,68.44728,82.68719,126.97086,113.49051,96.755,60.62766,64.0917,Bossa-Nova
João Gilberto - O pato.mp3,117.45383522727273,0.3720688,0.09060528,2334.8424064205815,361104.1107105853,0.10769328916215694,0.0023821212795445677,1.3693869,2.384574,-1.3345347e-06,0.0032138026,-9.0038075e-06,0.002047765,-0.002294263171321116,0.004608913095369475,0.07918835,0.0016058941,-138.62445,100.25483,-0.0059043905,1.1478479,-10.5022135,2.4497662,-14.3353815,-1.7220851,-4.879559,-5.2265687,-7.9276648,-5.0008817,-6.6364303,4696.958,460.81503,623.6023,117.621376,241.71878,111.458664,113.749695,53.921406,67.86369,51.437912,54.11212,45.95403,47.010803,Bossa-Nova
"Elis Regina, Antônio Carlos Jobim - Só Tinha De Ser Com Você.mp3",117.45383522727273,0.36144504,0.08791557,1580.2733874682367,274264.8555459042,0.06803058260050251,0.0010841204288778016,1.3415062,2.7873626,5.154324e-06,0.010124276,-3.970133e-05,0.003115197,0.008278491739457631,0.004721611027284963,0.12852791,0.001695261,-123.199776,138.73741,4.911826,2.2846386,-0.38694817,5.0696225,-8.40665,-1.3371146,-5.094976,-0.069077194,-6.342584,3.1266265,-0.10751029,2639.778,567.0551,444.48715,186.0633,155.11063,108.045975,95.12823,62.798378,78.83327,56.110565,66.66717,78.96658,67.14264,Bossa-Nova
"Toquinho, Vinícius de Moraes - Insensatez.mp3",143.5546875,0.3653467,0.08780325,1738.9686744892863,370605.2994108423,0.08372522921095864,0.002437095574528931,1.1326792,1.2681109,-2.104108e-05,0.013357014,2.2737278e-05,0.0035505202,0.0011614755206510244,0.0039767958654105436,0.14015873,0.0039581857,-109.09,129.48376,-7.374306,3.681268,-14.478681,-14.780563,-12.969182,-0.051778007,-8.837751,-7.4746275,-8.408255,-3.5829496,-8.172852,4191.5317,609.0873,505.76468,224.51097,143.42264,100.922935,88.983475,69.36965,69.43125,51.845062,52.82881,55.02392,50.251892,Bossa-Nova
"Gal Costa, Antônio Carlos Jobim - Samba Do Aviao - Live.mp3",129.19921875,0.35258394,0.086315624,2311.276337465481,310908.6741319245,0.12462137913123308,0.0025200272893397186,1.0681505,0.7341299,7.7442905e-07,6.315978e-05,-2.2551783e-06,2.105956e-05,0.007800441333296326,0.006216788440713565,0.0098651415,2.396233e-05,-336.73666,97.20786,-21.93968,5.745307,-13.696042,-5.792484,-9.699761,-5.8490353,-7.93911,-6.7580132,-7.9841304,-2.7044835,-8.363481,4544.8945,590.6501,474.19095,202.74823,217.34956,91.168564,100.54556,70.76353,73.83194,119.107216,95.50923,79.87481,88.50902,Bossa-Nova
"Elis Regina, Antônio Carlos Jobim - Águas De Março.mp3",143.5546875,0.3611037,0.08940599,2019.9168075255845,301776.5326293476,0.09314280990287978,0.0019291027456763072,1.2124125,1.5671012,3.478424e-07,0.0024480214,1.06438865e-05,0.001101453,-0.012986688525431375,0.004896183195165827,0.06556037,0.0009342485,-158.82895,114.852554,-6.512762,1.4606138,-9.209131,3.4619367,-8.476385,-4.643793,-7.800585,-1.5837274,-6.459777,1.4126728,-4.8692966,4991.6753,551.17255,374.46628,130.99803,154.56772,75.9276,84.35593,80.833626,60.377537,74.08309,67.70696,70.873886,69.273026,Bossa-Nova
João Donato - Ê Lalá Lay-Ê.mp3,112.34714673913044,0.39203298,0.077635884,1838.0942980841899,88884.28600972233,0.0946403063997874,0.0006939468367025657,1.0405074,2.1802306,-1.7011355e-06,0.0076431856,-2.4530951e-05,0.002512566,0.005812758148700164,0.0058686371163940085,0.1105668,0.0022766518,-98.91948,120.39447,-30.473986,13.420242,-17.722935,-3.5442555,-11.558534,3.432212,-8.300139,-3.5498857,-6.6013994,-1.2279184,-4.5891395,3304.3896,319.44626,108.2974,156.8043,214.81485,88.954124,67.38256,47.18857,64.54594,48.814747,46.94835,51.9657,47.543175,Bossa-Nova
Maria Bethânia - Samba da Bênção.mp3,107.666015625,0.3701974,0.08650616,2251.6225818676244,474240.3287398354,0.09062571722796675,0.0025686968985162597,1.4986726,4.006385,5.466212e-06,0.008598309,0.00010358739,0.005916456,0.0059398550910497215,0.0049925969024916085,0.13174328,0.0044083577,-111.899895,100.18006,16.50625,16.639835,-4.4159207,-0.2618688,-9.125295,-2.6231587,-6.243676,-6.129892,-6.1716914,-0.31677857,0.4980477,7105.9824,613.87665,477.20264,155.43597,199.43492,134.14442,99.53059,57.942173,83.04891,46.989376,64.88379,58.892212,72.72456,Bossa-Nova
João Gilberto - Aguas de Marco.mp3,151.99908088235293,0.34365615,0.08923033,2088.8344764584303,755560.7461669389,0.08324902758987245,0.0039565640300530105,1.4822125,2.4691021,-9.792526e-07,0.001805162,3.0369638e-06,0.00056837924,0.0012888554396015164,0.009668022944577736,0.052175455,0.0005903533,-212.51643,110.982414,19.314268,8.886056,-16.319418,-6.9093385,-15.928617,-9.088319,-11.652016,-5.3812823,-10.751174,-4.6260834,-8.405085,4781.011,864.01953,352.57205,139.6873,186.90889,105.542244,91.42357,59.22896,66.737404,40.844,39.436214,29.34766,31.91168,Bossa-Nova
