File,Tempo,Chroma_mean,Chroma_var,SpectralCentroid_mean,SpectralCentroid_var,ZeroCrossingRate_mean,ZeroCrossingRate_var,OnsetStrength_mean,OnsetStrength_var,Harmonic_mean,Harmonic_var,Percussive_mean,Percussive_var,Tonnetz_mean,Tonnetz_var,RMS_mean,RMS_var,MFCC1_mean,MFCC2_mean,MFCC3_mean,MFCC4_mean,MFCC5_mean,MFCC6_mean,MFCC7_mean,MFCC8_mean,MFCC9_mean,MFCC10_mean,MFCC11_mean,MFCC12_mean,MFCC13_mean,MFCC1_variance,MFCC2_variance,MFCC3_variance,MFCC4_variance,MFCC5_variance,MFCC6_variance,MFCC7_variance,MFCC8_variance,MFCC9_variance,MFCC10_variance,MFCC11_variance,MFCC12_variance,MFCC13_variance,Label
Ashanti - Only U - Album Version (No Intro).mp3,95.703125,0.404504,0.09512537,2928.1986099841915,771597.5126047446,0.13428961212311558,0.007353029277533344,1.2618644,1.3877513,-2.174148e-05,0.03621957,4.8079633e-05,0.018030439,0.004641575552116901,0.0043495929488729075,0.24874298,0.012629202,-25.979984,69.66961,9.530208,16.699314,-6.747822,7.849941,-9.205382,-1.397217,-0.7758213,7.919637,-7.711757,4.0852222,-8.342835,5782.255,1043.9443,417.65637,298.88983,276.8964,176.07704,118.8091,101.25232,86.10339,113.066414,114.18953,106.57772,89.08563,RnB
"Akon - Sorry, Blame It On Me.mp3",89.10290948275862,0.35848817,0.09136408,2747.8574518857945,958788.5982701947,0.14537002923270198,0.0066819380836966105,1.467882,3.248575,-1.1265236e-05,0.0076487386,-5.634155e-05,0.030976646,0.010622256327578896,0.006511918148509754,0.17826799,0.017672908,-78.292725,80.66519,-12.587842,-2.4465177,-2.7423408,-1.4225862,-4.370071,-1.739855,-3.7256784,-2.6869667,-10.090494,0.6618055,-5.4920235,6148.4126,1078.3848,804.71674,352.6383,349.88464,188.16513,201.78986,142.64943,104.92218,117.5337,102.94852,143.57,107.21676,RnB
SavageRealm - Love Me Better.mp3,117.45383522727273,0.47350454,0.070342936,1955.2737186637778,74866.11071411852,0.07677944258552377,0.00073736752636161,0.89084697,0.3322572,-3.9089315e-05,0.08703468,0.00022724112,0.010679967,-0.021426874154232754,0.018114392207577847,0.35397145,0.0026359938,24.910412,110.12084,-5.295956,26.738249,2.341914,12.768056,-2.311247,4.5773597,-7.431541,0.30368993,-3.276782,1.8149552,-6.5708675,639.23157,106.385796,93.29306,71.26975,57.932125,32.204227,31.649147,31.279692,30.484997,32.84042,30.860855,32.265156,37.67931,RnB
Jeremih - Birthday Sex.mp3,60.09265988372093,0.34353748,0.09416909,2717.0115003264746,723525.8111410714,0.13838819246472747,0.00644901223511747,1.264525,1.729744,-1.5657384e-05,0.037129674,-2.6181126e-05,0.014703567,-0.012436075660556139,0.018709189628859986,0.22808534,0.015530809,-57.43466,72.97929,-17.947865,0.97716194,-14.6271715,10.770715,-4.9596367,8.942566,-5.6923246,6.7090273,-2.1976428,5.31703,2.089433,7974.239,1598.4857,728.50916,408.24146,463.88916,275.96722,243.08267,119.99573,149.78252,118.15206,131.95503,134.38591,109.888954,RnB
"Vi City, Vega Heartbreak - Deuces & Waves.mp3",161.4990234375,0.41262904,0.09391105,2023.526505537646,657625.0088813296,0.08974050692162737,0.006048052232729223,1.4616315,3.0321681,9.451919e-06,0.04067304,1.4881767e-05,0.021339972,0.003287450685900757,0.012081267072554823,0.21130064,0.031397246,-117.20082,99.7604,-25.130224,0.9572309,-1.5008501,4.147438,7.2162056,7.873315,2.624136,2.2607698,0.59318936,1.0547765,-3.0014489,7505.192,1075.9747,1640.6487,665.5192,384.36398,401.98343,179.95291,96.204384,126.850975,77.3033,69.54842,69.92576,53.741253,RnB
"Lloyd, Lil Wayne - You.mp3",99.38401442307692,0.45357767,0.08121661,2531.3208562410764,589429.8795107837,0.11993448311267878,0.0042940278928003854,1.3794208,1.4810755,4.473648e-06,0.02370478,8.2163184e-05,0.03246387,0.0024891111535256883,0.002505168611950935,0.258341,0.012215962,-12.711653,90.15724,-0.3642812,6.4189515,-3.9809685,10.416097,-4.801594,2.1387465,-3.8653226,2.2004232,-7.533909,1.6750185,0.18093604,3990.5042,831.1569,508.14456,216.30617,279.13004,135.16174,111.40527,91.9452,84.72736,73.745026,78.68383,55.048344,52.344597,RnB
"Flight, Tee Grizzley - DBZ.mp3",103.359375,0.46921897,0.08885572,3525.8501409171145,586466.5268914066,0.14622522921095865,0.015081889877912777,1.3705966,1.4726123,-0.00022675472,0.10610172,0.00033874912,0.023970623,0.043047212388731715,0.020336573933029643,0.34759808,0.025085596,2.5704937,48.76839,6.273029,8.482115,-8.400916,7.7412295,4.23649,12.069049,-2.8712237,5.952378,-6.6407146,8.627232,-6.262345,2048.6646,648.3333,573.24365,164.24377,290.43604,152.61594,159.70413,122.17762,103.94784,85.83495,60.896206,57.24714,64.767006,RnB
"Jay Sean, Sean Paul, Lil Jon - Do You Remember.mp3",123.046875,0.40401065,0.086506635,3101.2017816459343,468277.5868153434,0.18000213658436412,0.007324777870199123,1.4060293,2.7938192,-2.9455674e-05,0.017871113,4.532455e-05,0.027601374,-0.012531578255359914,0.00415364703831666,0.2152268,0.018364165,-31.11607,60.14144,-9.137695,15.763779,-10.976195,12.422069,-6.4042673,0.3155252,-5.0066805,0.30938572,2.9549668,5.0903535,4.645222,4301.3,695.9556,705.03906,250.85164,359.2743,205.6117,139.95226,104.88747,96.67316,79.96088,78.31274,75.419334,113.288895,RnB
Destiny's Child - Brown Eyes.mp3,58.72691761363637,0.34851164,0.091142885,2049.3435292153235,489657.4307163087,0.08383092596395439,0.002561139701338243,1.2131993,1.7001772,2.2497445e-06,0.017229233,3.3321098e-06,0.0049564037,-0.001835311158695239,0.0044935454283760974,0.16655475,0.0026984722,-78.718475,113.9691,2.1707892,-4.010104,-7.5669746,2.9304538,-6.4844995,0.3877762,-3.243247,5.2782216,-0.37417567,0.5088078,-4.6993356,2501.7363,794.837,550.94714,307.1626,193.67262,188.45422,145.56914,119.50697,114.86896,123.93462,89.66142,79.633156,87.964005,RnB
Drake - Headlines.mp3,99.38401442307692,0.3664987,0.084961124,2556.456861712448,465248.677032905,0.13206998031020487,0.0025227894360559835,1.506382,2.040575,-1.4035288e-06,0.013110546,1.9075515e-05,0.013013344,0.004137215779144883,0.006407909717593468,0.17512208,0.006872927,-38.422577,85.70623,-29.812693,1.5221531,-20.707994,2.7171686,-3.721138,-4.4736214,-6.080845,-6.1498027,-8.140583,-3.8734243,-6.949968,3559.538,753.99567,493.1493,186.45552,317.32404,116.707375,92.31024,102.10083,63.02633,54.90858,55.313503,49.95396,36.94984,RnB
Blackillac - Here We Go.mp3,135.99917763157896,0.43760535,0.08955987,2320.950049741376,718234.0050991358,0.1126678313442211,0.0057951290805068984,1.3326535,1.8106401,1.0728327e-05,0.032423507,-2.8354723e-05,0.02287321,-0.007861470737134313,0.0046318023959320545,0.2289938,0.020184388,-48.535896,94.580185,-19.093,2.6505785,-6.148815,1.088491,-6.7137256,0.08549131,-4.977237,-0.17957161,-0.909391,6.4993362,-1.9364426,4400.6724,1135.9834,853.98065,373.59747,444.7441,230.6711,183.64793,143.02245,100.41905,98.58923,115.95736,95.49487,77.03521,RnB
Ray J - One Wish.mp3,73.828125,0.36886424,0.086409055,2926.7551347260364,865867.7713214873,0.15265404546772324,0.006871494148564255,1.3153076,1.7696552,-1.0044839e-05,0.013154553,-6.0215293e-06,0.00920295,0.004742058239947964,0.004875280274868905,0.15517856,0.0061434717,-66.11767,76.80328,-1.9308763,1.4747767,-1.9278165,-3.71598,-10.411857,-5.0022187,0.16734108,6.387349,3.1211636,1.3087851,-2.0591762,6135.8315,979.0282,616.53815,285.53625,304.20038,204.41438,194.52792,150.01027,140.09782,158.64021,205.72585,97.28603,94.783775,RnB
