File,Tempo,Chroma_mean,Chroma_var,SpectralCentroid_mean,SpectralCentroid_var,ZeroCrossingRate_mean,ZeroCrossingRate_var,OnsetStrength_mean,OnsetStrength_var,Harmonic_mean,Harmonic_var,Percussive_mean,Percussive_var,Tonnetz_mean,Tonnetz_var,RMS_mean,RMS_var,MFCC1_mean,MFCC2_mean,MFCC3_mean,MFCC4_mean,MFCC5_mean,MFCC6_mean,MFCC7_mean,MFCC8_mean,MFCC9_mean,MFCC10_mean,MFCC11_mean,MFCC12_mean,MFCC13_mean,MFCC1_variance,MFCC2_variance,MFCC3_variance,MFCC4_variance,MFCC5_variance,MFCC6_variance,MFCC7_variance,MFCC8_variance,MFCC9_variance,MFCC10_variance,MFCC11_variance,MFCC12_variance,MFCC13_variance,Label
ELIZA - All Night.mp3,92.28515625,0.37503225,0.10120645,1493.6713208546862,670619.3314690163,0.04117077273386162,0.0024720521903670747,1.7755086,10.357827,-5.9260587e-06,0.00733026,4.9643066e-05,0.018906455,0.01580265197541732,0.017139570132450217,0.13313366,0.014601374,-205.79912,116.85931,21.45308,26.63446,14.825848,14.070357,5.382915,3.8178,-0.7439632,3.1011093,-1.5297927,1.7404914,-1.9559479,12650.584,843.39764,527.8895,248.54083,167.81973,108.65909,71.4142,81.065796,61.53358,69.04446,47.33454,54.984375,49.841206,Neo-Soul
Outkast - Prototype.mp3,99.38401442307692,0.3323975,0.087055944,2624.8132847134666,433978.8497243193,0.16465459056097798,0.0052770605287445075,1.0344392,0.9817813,4.35668e-05,0.0120355375,-1.3132416e-05,0.0044707484,0.0060214643471502,0.004778823613155921,0.10539435,0.01093817,-119.71596,79.5445,-25.493011,9.54496,-27.069298,4.761033,-14.268799,-4.8220563,-11.780531,0.6385544,-2.100071,8.711771,2.835121,4150.109,791.0629,479.42166,266.75064,235.482,125.13807,97.002525,95.565414,84.730606,94.486435,81.71975,74.11356,58.639023,Neo-Soul
"Masego, FKJ - Tadow.mp3",61.5234375,0.3543686,0.09693301,1830.5271058643555,338936.91832167085,0.07526307166843835,0.0019661416389319232,1.2606484,2.7246895,-3.0949843e-05,0.02991726,-3.6932713e-06,0.016613495,0.008989579739236737,0.005552399023749419,0.21626751,0.015158398,-85.632126,115.32208,-0.54861856,12.783854,-16.31994,4.309409,-2.2922816,5.175366,-1.5989981,4.827184,-2.106425,-1.394055,-5.226544,5974.1587,662.2464,426.3504,308.41162,352.32132,180.50327,210.9827,121.338905,117.844826,147.25755,125.48051,151.40616,88.8888,Neo-Soul
Childish Gambino - Redbone.mp3,161.4990234375,0.39973754,0.09055215,1976.6924429393198,1336763.568998679,0.10114386536045612,0.014835779978146158,1.4665082,6.1100574,-2.933453e-05,0.009728382,2.9098568e-05,0.01391627,-0.0016486819653498573,0.003881248224115989,0.14940941,0.008193532,-145.34352,116.83511,18.563637,15.058456,5.1287355,1.5710336,-4.382082,2.1410186,1.0806035,5.873629,-0.8380982,-2.091676,-8.291028,14515.783,1612.8076,366.88165,257.4299,175.91237,122.18332,92.60498,78.105385,112.7321,105.59531,89.777466,71.901344,65.72183,Neo-Soul
FKJ - Vibin' Out.mp3,129.19921875,0.40161568,0.08609935,1421.5184475135745,122062.96321661453,0.06156496122439119,0.00052503819635864,1.1675775,1.2143621,2.426612e-06,0.016299823,-4.9560043e-05,0.0017519514,-0.004066925076324131,0.005921333821659584,0.14748572,0.0014630731,-112.82472,146.43022,4.5388713,-3.484958,-8.159421,5.5795746,-8.774959,-8.804257,-14.482048,-0.9866331,-4.6260505,2.1429856,-3.2254214,2022.0132,402.6123,307.51602,151.6776,69.44387,69.39649,68.35139,62.810783,52.88034,90.423645,76.963776,57.24147,67.8473,Neo-Soul
Hiatus Kaiyote - Breathing Underwater.mp3,143.5546875,0.34194082,0.08912209,2045.8690681184664,516559.94668424845,0.10126617160320835,0.003739478756529519,1.1243144,0.8252455,-7.746049e-06,0.0045114937,1.9680223e-05,0.0012334888,3.6654535617216695e-05,0.011674155542016581,0.08030892,0.0013830645,-158.87408,110.29214,-10.418224,5.2873807,-12.857892,4.6272383,-11.129658,-3.8759604,-3.9322724,7.422082,-9.775074,0.55176514,0.16215435,7464.061,1495.7837,936.1121,174.88055,111.21014,110.55026,83.43326,90.27964,123.76313,80.61037,115.03083,65.76161,70.44046,Neo-Soul
Jill Scott - Insomnia.mp3,172.265625,0.35546625,0.09171599,2292.859178538323,646758.9476921634,0.10674220712939698,0.0031141096210925627,1.3142111,1.6928035,-2.2664324e-06,0.013750148,-2.6120733e-05,0.013703687,-0.01043748367707994,0.003650693754510099,0.17389926,0.009297343,-75.23055,105.556946,5.693789,0.5832445,3.8106134,2.9356802,-4.9230585,2.1989636,1.2497978,4.724308,-1.7682447,1.824011,-3.1870198,5002.4346,810.7091,634.4817,347.1055,168.00192,108.68949,101.53941,101.660576,98.05596,94.440445,101.286156,89.64383,89.815674,Neo-Soul
Ego Ella May - Being Loved.mp3,92.28515625,0.44926882,0.0931368,2355.4005673075662,1560161.3785236408,0.10283350345477386,0.015634304987447195,1.7187124,6.4676914,-2.3960687e-05,0.019476831,4.3143365e-05,0.023814874,0.015450009158523853,0.0025973020207192385,0.20229466,0.019657828,-114.15774,93.59554,18.84907,10.521188,12.084355,6.975018,-1.392067,0.9601017,-1.7364846,5.6002994,-5.004692,1.2997528,-2.4613154,9481.694,2041.1412,763.73627,228.78252,215.22932,154.08281,130.96004,110.666374,79.4574,103.16439,114.50889,58.211575,61.542202,Neo-Soul
Summer Walker - Wasted.mp3,117.45383522727273,0.36041284,0.08724468,2171.8665014687517,750931.2987053898,0.0945885904885002,0.0058190269127154975,1.1974615,1.3537892,-1.628366e-05,0.016127182,-4.1465286e-05,0.008432071,-0.018713840507694618,0.012373472148390994,0.1493693,0.0096907625,-114.79933,106.82103,3.0377195,0.8228994,-4.9771476,4.874138,-3.1867518,1.1208469,-5.092742,2.3266675,-3.7589018,4.2789106,-2.8288054,5796.0845,1128.2147,505.17563,363.30875,249.72995,192.47684,236.92221,75.25103,116.1465,113.90068,77.44344,96.390686,66.40548,Neo-Soul
D'Angelo - Brown Sugar.mp3,83.35433467741936,0.33503228,0.09738462,1923.7100963002033,501204.39877067204,0.06399730775270583,0.0018827630936578991,1.3734359,2.5563424,-1.1434755e-06,0.019942436,-3.2046926e-05,0.00977978,0.0117827076136069,0.011876952997473104,0.16947676,0.008925569,-114.10932,112.0417,7.6689835,1.9287925,-4.8372555,4.23947,-1.6753749,3.3991487,-2.8843439,1.533127,-3.4991624,1.6240876,-6.3995185,4791.5176,734.6854,528.149,286.13397,244.81711,139.68407,110.67281,110.102196,96.506775,73.027916,101.43994,67.26719,66.682236,Neo-Soul
