File,Tempo,Chroma_mean,Chroma_var,SpectralCentroid_mean,SpectralCentroid_var,ZeroCrossingRate_mean,ZeroCrossingRate_var,OnsetStrength_mean,OnsetStrength_var,Harmonic_mean,Harmonic_var,Percussive_mean,Percussive_var,Tonnetz_mean,Tonnetz_var,RMS_mean,RMS_var,MFCC1_mean,MFCC2_mean,MFCC3_mean,MFCC4_mean,MFCC5_mean,MFCC6_mean,MFCC7_mean,MFCC8_mean,MFCC9_mean,MFCC10_mean,MFCC11_mean,MFCC12_mean,MFCC13_mean,MFCC1_variance,MFCC2_variance,MFCC3_variance,MFCC4_variance,MFCC5_variance,MFCC6_variance,MFCC7_variance,MFCC8_variance,MFCC9_variance,MFCC10_variance,MFCC11_variance,MFCC12_variance,MFCC13_variance,Label
The Temptations - Papa Was A Rollin' Stone_000.mp3,123.046875,0.50662965,0.07782612,3167.3915530183863,2005946.855126094,0.1602205272084295,0.0128583464812658,1.956783,13.257862,-1.3825084e-07,0.0007505605,-7.015422e-06,0.00057784107,-0.0094089389411376,0.0029201163411456,0.022444753,0.0012993593,-393.96774,77.84719,26.848175,3.9890203,2.0856922,-1.3407649,-2.66726,-3.165317,-6.52848,-4.867348,-7.4363976,2.796269,0.6658461,20604.832,2028.2263,197.05702,222.97023,108.51106,85.953476,38.74846,20.509716,32.67363,20.533047,42.159832,69.51903,61.419506,Funky-Soul
"Marilyn McCoo, Billy Davis Jr. - You Don't Have to Be a Star (To Be In My Show)_003.mp3",99.38401442307692,0.39712968,0.077609524,2913.7300273727683,195182.62471442955,0.177879844471709,0.0022243905938136,1.319887,3.3929548,-1.3590488e-05,0.005994783,-0.00013133984,0.0058107055,0.0040128294330912,0.0049862646469366,0.121011525,0.0028046065,-61.93671,73.69385,-8.799388,13.914136,-3.732119,2.059927,-1.5800477,-0.5363617,-9.453028,-0.12316475,-4.877658,-0.92577136,-8.031617,3590.0876,266.50613,152.09134,139.09322,128.12112,68.19395,60.81184,54.469643,69.32355,65.047844,48.133904,40.417023,60.762848,Funky-Soul
Machine - There But for the Grace of God Go I - Remix_001.mp3,86.1328125,0.3523714,0.07632864,2853.203754181517,261932.21131495267,0.2019183927540415,0.0034625788424061,1.0803258,3.5111773,-4.590336e-06,0.012599227,6.500498e-05,0.0052976036,-0.0032630220598153,0.0037744810841506,0.15120603,0.002022746,-38.80755,70.35933,-31.200397,6.2930017,-42.625317,-3.3923616,-11.036554,-1.8963093,-8.552792,0.47241232,-5.585612,3.2528884,2.1391985,1686.0598,274.01877,646.0246,195.36267,202.55136,70.42373,80.53644,64.0972,55.509354,73.2647,52.256874,75.578636,64.66154,Funky-Soul
"Baccara - Yes Sir, I Can Boogie_005.mp3",123.046875,0.33199775,0.08387315,2862.0293685651213,264960.155809814,0.1365469473379629,0.0022747596759037,1.2408736,2.5737183,-2.8140379e-05,0.008370308,-7.119857e-05,0.0036124724,-0.0063420882823108,0.0028080103322144,0.12612073,0.0011321357,-60.78426,81.15956,2.66203,-0.45964184,-5.029141,3.2945108,-7.526578,-0.6600579,-5.5480213,4.3574553,-4.424616,4.7799807,2.1920931,1106.988,302.95737,281.52872,177.49889,164.1242,96.72845,107.031265,63.05986,72.41075,60.694424,91.59681,64.82963,65.960884,Funky-Soul
Donna Summer - On The Radio_002.mp3,123.046875,0.34464604,0.08678947,2214.385642305265,701375.8572259414,0.1132416901765046,0.0060792135774823,1.0553102,1.1244462,-3.2373362e-05,0.005734985,-6.9078174e-05,0.0020906979,0.0115226561494403,0.0186519741335734,0.09233162,0.0019265552,-135.04997,107.59766,-6.8305073,12.924171,0.5154991,8.196842,-4.9947476,5.3879967,-6.501553,13.65495,-4.353771,-0.85045594,-10.552047,3016.4917,1022.8973,210.01672,194.8785,168.99254,121.37254,108.9715,63.998436,157.00531,167.51619,49.87341,109.984795,62.347244,Funky-Soul
Donna Summer - Sunset People_001.mp3,143.5546875,0.46312,0.072458774,2293.607121317229,316730.2798470212,0.1067407621247113,0.0018903914383444,1.6977793,5.660145,0.00017414111,0.0010775995,-0.00028965378,0.0059866267,0.0058385977334423,0.0014216614679811,0.081947714,0.0024442205,-133.17476,102.559875,2.3980355,15.970578,-8.023458,-1.7812917,-6.494942,0.8589753,-7.909526,-1.3220448,-6.103515,-2.0206404,-8.151274,3260.8105,406.7046,520.2671,191.8515,200.88828,80.9102,109.13732,118.82683,62.19128,81.63489,69.83159,38.610428,40.43529,Funky-Soul
Prince - Soft and Wet_004.mp3,112.34714673913044,0.38994935,0.089006834,3305.082679725265,764944.2270233679,0.2011887900548498,0.0081625372820415,1.773218,8.648808,3.937358e-06,0.001269055,-0.00010170142,0.0049468395,-0.0096752959485543,0.0026834201333612,0.07385361,0.0026004384,-160.86214,50.016,-17.229776,4.407878,-6.441759,4.2255793,0.005982573,13.729053,2.384481,5.0771565,-6.4891195,-2.8512785,-0.6307634,16034.18,1287.5199,609.0999,441.16476,323.80637,197.53563,245.40308,128.56262,117.90986,144.70438,83.32749,115.60607,88.06014,Funky-Soul
"Sheila, B. Devotion - Spacer_000.mp3",129.19921875,0.30475253,0.08414217,2424.3403392614323,426625.21599267976,0.1281089870814087,0.0023108258887849,1.1276277,1.8827753,-6.733919e-06,0.0015118287,-1.6295953e-05,0.0007525706,0.0170234312414437,0.006275208357492,0.045103975,0.0010145538,-209.7945,85.36732,-18.214138,11.025032,-34.467815,5.268548,-4.2765,-3.1765943,-4.538362,1.7342975,-13.023713,-2.4439468,-4.2525144,13380.749,613.89594,380.91083,164.94685,268.84943,59.734478,67.96767,78.66547,69.56484,81.338356,64.70268,43.478474,49.362892,Funky-Soul
George McCrae - I Get Lifted_003.mp3,99.38401442307692,0.3852557,0.08747501,2801.2605260840746,753900.0179165448,0.1428307231524249,0.0082205394234406,1.3992934,4.343003,-1.1350891e-05,0.019588081,0.00012536474,0.013785435,-0.0029336772332788,0.0041456905486039,0.19659434,0.008851745,-32.934277,80.87022,-8.043238,-1.42225,-3.7130384,-12.271417,-11.55284,-5.5055923,-10.861854,-3.9272182,-10.704096,-0.571347,-2.9036593,4118.9565,781.6676,243.59698,247.8335,160.17145,79.48314,58.1054,71.08993,47.568626,36.612698,46.156693,56.243324,95.390015,Funky-Soul
"Rufus & Chaka Khan, Chaka Khan - Tell Me Something Good_002.mp3",151.99908088235293,0.4063904,0.08536605,2893.5217785336104,730642.277896478,0.1846686469184028,0.0086069380128641,1.475148,3.8169196,-1.1305882e-05,0.0051307045,-0.00013722661,0.012349306,-0.006138482392519,0.0044106106307517,0.14360765,0.004141704,-60.347492,72.60874,-21.674788,9.579584,-11.490874,1.8717375,-4.8862543,-3.440837,-11.161296,-0.57161576,-9.172306,3.4197261,-2.1078925,3602.4849,1377.6993,545.4329,564.65436,237.09607,166.61784,165.2633,81.25112,109.13247,111.08664,94.08172,68.53163,94.55624,Funky-Soul
